Adj Close,SMA_14,EMA_14,RSI,MACD,USD_JPY,VIX,Monthly_Return,Price_Change,Sentiment_Score
-0.9738216156343502,-1.0,-1.0,-0.5235417707108709,-0.8575333691852469,-0.9738216156343502,0.519418502563701,-0.4003812808563685,-0.350534225165211,0.0077702488812674275
-1.0,-0.9996823828419062,-0.9997605251858089,-0.20142297877539939,-0.8572655652706486,-1.0,-0.07108796108679627,-0.02971668830201346,-0.014935122556868907,0.0077702488812674275
-0.9433015036753769,-0.9992864049124864,-0.9993401241679839,-0.03360589595126795,-0.8566266740297225,-0.9433015036753769,-0.16920287426994518,-0.18156012421361264,-0.057631902812448954,0.0077702488812674275
-0.9509890621862551,-0.9990705920953391,-0.9992397938891349,-0.3467436581953709,-0.85674789957871,-0.9509890621862551,-0.3690665831008566,-0.5931179958401532,-0.5506597430675699,0.0077702488812674275
-0.9841652233699205,-0.9992716318785149,-0.9991206284587074,-0.31922305809036633,-0.8568150173646059,-0.9841652233699205,-0.5489438950570993,-0.34604696201661916,-0.32298538629109796,0.0077702488812674275
-0.8789409746595833,-0.9990538921863383,-0.998743229075894,-0.10634389938703093,-0.8563095900594915,-0.8789409746595833,-0.5948217153219613,-0.12290075355831903,-0.0646403271881073,0.0077702488812674275
-0.8181562037922987,-0.998631901156894,-0.9981742387787833,0.047030172989245056,-0.8554318387193632,-0.8181562037922987,-0.7279128013761327,-0.18174100212834407,-0.13240922255188886,0.0077702488812674275
-0.8822612797574307,-0.9983351585548512,-0.9979407094303755,-0.23401639918263983,-0.855369863234094,-0.8822612797574307,-0.6529639213943649,-0.5637343866902635,-0.5317314874345155,0.0077702488812674275
-0.9171996967688503,-0.9982789571334912,-0.9979675952163947,-0.44520289619040776,-0.8558813884348723,-0.9171996967688503,-0.33908703110814953,-0.562381604809735,-0.5264831805627994,0.0077702488812674275
-0.8960528216893864,-0.9981604528261179,-0.9978778367296718,-0.36065047933323746,-0.8560872484908733,-0.8960528216893864,-0.6561435577210775,-0.27334886211824105,-0.15840372392803959,0.0077702488812674275
-0.9397004145607459,-0.9982478054320671,-0.9980444828295134,-0.5681938702647731,-0.8568336142523665,-0.9397004145607459,-0.5721099282584806,-0.586342344558882,-0.5546553338027266,0.0077702488812674275
-0.9287437974450214,-0.9982673957684639,-0.9981194315889954,-0.512193760748137,-0.8573079872302388,-0.9287437974450214,-0.638428391535912,-0.30825633793319746,-0.2972175314793588,0.0077702488812674275
-0.9432504520359617,-0.9982317481210152,-0.998136383732534,-0.4727810833152739,-0.8576108483750641,-0.9432504520359617,-0.7174654001201937,-0.33112205184655974,-0.28345650145598245,0.0077702488812674275
-0.8992708286548177,-0.99812287830364,-0.9982237122231329,-0.5389332121057742,-0.8580398874626315,-0.8992708286548177,-0.5870997042548342,-0.44304410717302045,-0.41385650289131704,0.0077702488812674275
-0.8362639474978706,-0.9978200337201092,-0.9979400046616439,-0.258198883270115,-0.857617457008082,-0.8362639474978706,-0.7111060841474726,-0.03295321024079223,0.020772451925920254,0.0077702488812674275
-0.7389827103490734,-0.9976755162552853,-0.9976909671319595,-0.25597611885399996,-0.8573123067201555,-0.7389827103490734,-0.6134453737829281,-0.3738539924406855,-0.3320526767067546,0.0077702488812674275
-0.6097254152500402,-0.9975223276805518,-0.9972452245797592,-0.10059108211067969,-0.8566063027640859,-0.6097254152500406,-0.7833295739404283,-0.19390803644809482,-0.20305253336317639,0.0077702488812674275
-0.5769833878549901,-0.9973209666558278,-0.9970281887928774,-0.27252800010646894,-0.8564678472029603,-0.5769833878549901,-0.727458555238232,-0.4976629607801235,-0.4871166404261728,0.0077702488812674275
-0.5264911730838611,-0.9970377123512676,-0.9966468155265937,-0.143698081913465,-0.8559822375872465,-0.5264911730838611,-0.8550988175954836,-0.22720857198329303,-0.18368238924974117,0.0077702488812674275
-0.43495636302664886,-0.9963767857171952,-0.9952993848161521,0.3009703623234725,-0.8534277672700415,-0.43495636302664886,-0.817851457354254,0.34502798675426305,0.15883276973084903,0.0077702488812674275
-0.35230940956733026,-0.9944331863729196,-0.991367012699102,0.7416927540583114,-0.8454569155532777,-0.35230940956733026,-0.6915739767300004,0.9999999999999998,0.9999999999999999,0.0077702488812674275
-0.3962379813090595,-0.992049290514144,-0.9873526022051471,0.7889593645622943,-0.8380563254888548,-0.39623798130905996,-0.6661367128391159,-0.2096465852860581,-0.15299016197810564,0.0077702488812674275
-0.4310742950416482,-0.9886842814476505,-0.9821731264703869,0.8861825221690891,-0.8287928617096009,-0.4310742950416482,-0.8210311370002626,0.04933531138195918,0.0755495288490986,0.0077702488812674275
-0.4276518866649708,-0.9842617248177332,-0.9754912633781004,0.9632353745414579,-0.8170973182740939,-0.4276518866649708,-0.65932319404779,0.06261012906662572,0.11833414973955225,0.0077702488812674275
-0.43590120806300225,-0.9789322413340783,-0.9681610598089891,1.0,-0.8050601796088942,-0.43590120806300225,-0.6779468525087569,-0.13154840659630287,-0.12552798837274048,0.0077702488812674275
-0.4185341028361229,-0.9747116879248513,-0.9639197196872751,0.37362621558288067,-0.8008817826263844,-0.41853410283612336,-0.807404056098315,-0.6698695789624092,-0.6439293690457273,0.0077702488812674275
-0.31834136341197183,-0.9715644181485515,-0.9623067615644665,-0.07127310835448286,-0.8028017096936806,-0.31834136341197183,-0.8096752434685223,-0.7230438266279028,-0.7219741967142037,0.0077702488812674275
-0.25438963721867136,-0.9676367534190308,-0.9594466645853289,0.07155747819143388,-0.8017635013010987,-0.25438963721867136,-0.8087667511927209,-0.06757521681021522,0.009020913131638386,0.0077702488812674275
-0.3099642180618165,-0.9628969012171247,-0.9550111573193583,0.2286400105834594,-0.797337225692624,-0.3099642180618165,-0.5957302075977626,-0.026727176427428223,0.0454755576759866,0.0077702488812674275
-0.3265141073508806,-0.9561225633505357,-0.9471625822597269,0.45626560061254695,-0.7858257784130211,-0.3265141073508806,-0.7960481625665746,0.21696877733263686,0.2730392502065738,0.0077702488812674275
-0.30661858199784753,-0.9506328259879967,-0.9426570533265984,0.10651340394178899,-0.7826834366541511,-0.30661858199784753,-0.8014989862634945,-0.62851694859547,-0.5476421914533265,0.0077702488812674275
-0.314918955035294,-0.9450750047123743,-0.9387876324273604,0.10145982414948707,-0.7811855651263194,-0.314918955035294,-0.8228480782325692,-0.38092456459496005,-0.3406453645627936,0.0077702488812674275
-0.3335888513351901,-0.9396193093063769,-0.9354417141036957,0.10029658016992338,-0.7809323489491742,-0.3335888513351901,-0.9141494726243926,-0.37734361444929454,-0.32505534206736547,0.0077702488812674275
-0.34354918206797525,-0.9336436717632125,-0.9305024182777839,0.23515490327905608,-0.7771774149027806,-0.3435491820679748,-0.9064274615572653,-0.11251472525376721,-0.04935112702156452,0.0077702488812674275
-0.30787012657786317,-0.9296119545761677,-0.9272802887964692,0.07198608878431889,-0.777501525240624,-0.30787012657786317,-0.662048584236602,-0.49489236502218337,-0.47198711410593036,0.0077702488812674275
-0.27523020246164354,-0.9243984059269079,-0.9215570627697763,0.25293066516110807,-0.7722877076200616,-0.27523020246164354,-0.8828071822179834,-0.0235875991362427,0.013134895010317726,0.0077702488812674275
-0.14058403660051777,-0.9209171398656534,-0.9183035688060968,0.018869930357426234,-0.7729426939382389,-0.14058403660051777,-0.6911197305920997,-0.5464517645487416,-0.5435402644253884,0.0077702488812674275
-0.14510463978538013,-0.9185823801815134,-0.9155457736901403,0.01059631844717801,-0.7745889973760087,-0.14510463978538013,-0.7946854674721687,-0.38321955234617155,-0.33468336191534503,0.0077702488812674275
0.1004099037452515,-0.9169396981437569,-0.9129775681315724,0.02356218972696711,-0.7764679692460461,0.1004099037452515,-0.8264819606971824,-0.3565555360356337,-0.3198403002430724,0.0077702488812674275
0.11655118506540818,-0.9149334744996412,-0.9121482999213443,-0.17282699722419936,-0.7819536781789174,0.11655118506540862,-0.559845542450939,-0.5298761832347743,-0.4697140177132259,0.0077702488812674275
0.0652670853225854,-0.9124824582227229,-0.9126176778428556,-0.32567941482982565,-0.7897465354590194,0.06526708532258585,-0.47944588209154737,-0.5199471209023159,-0.48526044003325186,-0.9985602952644117
0.12061777939592888,-0.910783254211171,-0.9130408938635545,-0.327788717032679,-0.7966941690077592,0.12061777939592888,-0.8260277145592818,-0.3785315811114504,-0.336510622572795,-0.8134704176357103
0.13072580914656395,-0.9105468875052602,-0.9143279500505602,-0.44723654050760664,-0.8048783637979985,0.1307258091465635,-0.7374517536755664,-0.49801196335513476,-0.4536087567050948,-0.9999995194576985
0.10408776517259133,-0.911149365290508,-0.9130887217948657,-0.21210047233982898,-0.8067713250398829,0.10408776517259133,-0.7710651881328867,-0.041079698761708416,0.022136655058025367,-1.0
0.22795599465594574,-0.9097892954187715,-0.9104514659028644,-0.08143732604628395,-0.8054455995591703,0.22795599465594574,-0.8033159274958012,-0.19048022362014463,-0.16914592917943624,-1.0
0.19858512914457238,-0.9078505125155296,-0.9070630349755167,0.002676291494357219,-0.8026208499730064,0.19858512914457283,-0.6039064648027904,-0.25817182906548136,-0.21142477809023733,-0.9999721285465073
0.23436648276710015,-0.9059756384189124,-0.9042596668469113,-0.0168824639781211,-0.801358840869792,0.23436648276710015,-0.8814444871235775,-0.38971715669602525,-0.3636407120203173,-0.8735591689933925
0.16331468162336815,-0.9056866032595603,-0.9029095193489194,-0.1743526940108895,-0.803406141450394,0.1633146816233686,-0.14058597405234807,-0.48537843576224193,-0.44643957169338344,-0.9319908903595885
0.12681821534185556,-0.9048805173666804,-0.9017810790015631,-0.1804322016526938,-0.8057518959673432,0.12681821534185556,-0.3191006342334808,-0.3808625883938809,-0.27116818888667243,-0.9991522032444053
0.1464138610267205,-0.9068963757304984,-0.9034224236137784,-0.5240411324454619,-0.8139455681587224,0.1464138610267205,-0.7474449521129007,-0.6597978609402851,-0.6235120447595319,-0.9999955549837103
0.20267159854081962,-0.9072952440298881,-0.9033713531065855,-0.3701320991079693,-0.817670811557863,0.20267159854081918,-0.6992959877971275,-0.18495499534938503,-0.14876221904430872,-1.0
0.1418866328199493,-0.9073495176574016,-0.9027112623790281,-0.30950865168646224,-0.8197297448453861,0.14188663281994973,-0.6048149570785917,-0.30447558605935976,-0.26189291422141014,-0.9989295319554024
0.16461708298921396,-0.9090618887823139,-0.9052221194907513,-0.6529075424316835,-0.8285539553444755,0.16461708298921396,-0.5144219683239777,-0.7216261255988772,-0.6366018110901899,-0.999996756339464
-0.031528771544595546,-0.9100407541605847,-0.9073520880570233,-0.6477803376792215,-0.8357305420746696,-0.031528771544595546,-0.49852378669041486,-0.3698817383480084,-0.30103787397213744,-0.9999984382375198
-0.0645774984833083,-0.9092003044953539,-0.9068080121170139,-0.40063812606131743,-0.8364050686799398,-0.0645774984833083,-0.7983193499367819,-0.0416462196881377,-0.004760857682071129,-0.9999998798644245
-0.21822520144694346,-0.9079985611106374,-0.9056423294432666,-0.33640117867027297,-0.8356889493103381,-0.21822520144694346,-0.7188280952145997,-0.29516013880704633,-0.36065891757626256,-0.9999971167461905
-0.10352561257826665,-0.9068918785785259,-0.9057393003932837,-0.46323960597660707,-0.837833531983639,-0.1035256125782662,-0.7874177025429423,-0.4999775609603816,-0.46597269219281756,-0.9983963702717791
-0.3094535068140787,-0.9073341017383506,-0.9065149648770086,-0.5397155645227489,-0.841285466868839,-0.3094535068140787,-0.7220077315413121,-0.45964176529504996,-0.40511010046747964,-0.992980358193829
-0.3208442577184183,-0.9078482623316129,-0.9057654318268585,-0.3931194043527353,-0.8410974514331668,-0.3208442577184183,-0.8928003806553177,-0.19633713988583815,-0.08303727163926469,-0.9999973570173413
-0.3071550139188788,-0.9096547313884504,-0.906554666418824,-0.5537079371738507,-0.8443198191407238,-0.30715501391887834,-0.8223938320946687,-0.54108277692266,-0.5089575538998551,-0.9994185438150662
-0.3497809894411765,-0.9116497151387914,-0.907742701757123,-0.6074703497866205,-0.8481317368941691,-0.3497809894411765,-0.8282989019294891,-0.4402658360744478,-0.37350957012482433,-0.9999998798644245
-0.2638137308840105,-0.9132981779164878,-0.9091702527840304,-0.6506380663382687,-0.8521299010413507,-0.26381373088401094,-0.6570520499968788,-0.4287859413501532,-0.45344289948004635,-1.0
-0.06192125440503071,-0.9151929623276762,-0.9109336025889757,-0.7084330782788708,-0.8565090107141062,-0.06192125440503071,-0.8264819606971824,-0.44788600777010884,-0.4088368857681802,-0.9999931522722023
0.050964832142891936,-0.9149758646017616,-0.9109276352175723,-0.5194718103094531,-0.8566278923332614,0.050964832142891936,-0.794231221334268,-0.1586340083286025,-0.0898949862886042,-1.0
-0.03178422459525709,-0.9142799325162068,-0.908507150039602,-0.2724861090578492,-0.8514794429023032,-0.03178422459525709,-0.8873495569583979,-0.07255248576531143,-0.023184025310135692,-1.0
-0.054897756913721896,-0.9139594251029954,-0.90653193056917,-0.28829887854740033,-0.8478165802291422,-0.05489775691372145,-0.8451056191581493,-0.3894371007269813,-0.35257452841164566,-0.944375126217439
-0.07964591596140203,-0.9111622089801286,-0.9030319590917744,-0.1261660244013898,-0.8411781805396,-0.07964591596140203,-0.8700885935918371,-0.18410442319546513,-0.16169884083848432,-0.9999827004771427
-0.09175177952472646,-0.9072396831391378,-0.8977393474938592,0.044887104757224794,-0.8312530380335706,-0.09175177952472646,-0.9404951421524863,-0.15815310115238768,-0.1620403537903024,-0.9996368301555671
-0.10357685907126735,-0.9036672111238582,-0.8914508347731913,0.154180975141466,-0.8200864156522828,-0.1035768590712669,-0.9591188006134532,-0.23073690673119798,-0.18294672052067418,-1.0
-0.07369508745857045,-0.8997861143019428,-0.8846996544416756,0.2297164942547707,-0.8089507029691462,-0.07369508745857045,-0.9241426277424309,-0.27380549620162287,-0.23966761510448595,-0.9999423349238081
-0.11197933538754468,-0.8965669069199274,-0.8812576273988136,-0.0897560310302361,-0.8060852385684221,-0.11197933538754423,-0.965932319404779,-0.5554282954091377,-0.5563763439094422,-0.999978375596428
-0.11325640578726848,-0.8919545508600177,-0.8762261944130111,0.04352961950870782,-0.7999776770949079,-0.11325640578726848,-0.9509425434084253,-0.20615440214324318,-0.14927373418761078,-1.0
-0.04852955203063258,-0.8885404057911668,-0.872800417035482,-0.07004173267254155,-0.7979278184170812,-0.04852955203063258,-1.0,-0.4469634840898116,-0.40624853106640196,-0.9999998798644245
-0.04848726880256704,-0.884702021576294,-0.8704358703645373,-0.14283173376111202,-0.7983575323163076,-0.04848726880256704,-0.9695662018693922,-0.4239957700516551,-0.38824493681493355,-0.6589023044285938
-0.07387396305010929,-0.8813357276010332,-0.8698191089401783,-0.3086990515675625,-0.8025371154996278,-0.07387396305010885,-0.9196002963213123,-0.49250574937295055,-0.4566536477109455,-1.0
-0.056557909462645384,-0.8776868219191609,-0.8691266780826573,-0.29508194495918394,-0.8061265852638478,-0.056557909462645384,-0.930501943715152,-0.36262124853825384,-0.296478941116896,-0.6904909328275145
-0.15738918408665814,-0.8723907379663771,-0.8658131333699937,-0.08121277980267827,-0.8036203653520851,-0.15738918408665814,-0.8169430083977487,-0.14211046725477453,-0.08905723445355967,-0.9999525464477172
-0.1907442208618626,-0.868236020985343,-0.8636519666334799,-0.16742922536673888,-0.8038598700784675,-0.1907442208618626,-0.5303202365961326,-0.4302698276518296,-0.3713587742374105,-0.999999759728849
-0.22026843614506708,-0.867779987999357,-0.8666380040980575,-0.6417434066817322,-0.8153262417092699,-0.22026843614506708,-0.5248694562185087,-0.7570746648159741,-0.7389054221057099,-0.4988017077031772
-0.14804166788044215,-0.8663698191471572,-0.8674718972297711,-0.4954080325996679,-0.8209861331046197,-0.14804166788044215,-0.7083806506393647,-0.19920933825711004,-0.06894479313654867,-0.5520615925484228
-0.15790009018798212,-0.8661633195210336,-0.8687737984344499,-0.5450539238578647,-0.8271381841582066,-0.15790009018798212,-0.7310924377028454,-0.42933465302962937,-0.3843698386766219,0.723568761819088
-0.11259234476769864,-0.8652358385488279,-0.8662248245712277,-0.2692307976695507,-0.8242909785009549,-0.11259234476769864,-0.7011128857101382,-0.02922029080260996,0.025312258859539416,-0.9994713434004543
-0.09961801877355825,-0.8666126083869914,-0.866846001142082,-0.5047564619485865,-0.8286664805672258,-0.09961801877355825,-0.849193747760663,-0.5981904144123993,-0.6378587563457931,-0.999995434848135
-0.09949038967502011,-0.8685379021313593,-0.86716202393269,-0.48822045061186836,-0.8319706898996722,-0.09949038967502011,-0.8478310526662571,-0.3563192070717807,-0.30902705626765803,-0.9999937529500793
-0.03094148283773457,-0.8704230527416628,-0.8697659550210028,-0.6672059913256749,-0.8399834444231248,-0.03094148283773457,-0.8814444871235775,-0.583979614777866,-0.5242887952902401,-0.9999995194576985
-0.04705704348459783,-0.8710197493275621,-0.8674402940517236,-0.34460614473488715,-0.8364669511028885,-0.04705704348459783,-0.4676357424219064,0.08883533215813277,-0.14691059565642514,-1.0
-0.03788820801633497,-0.8707185104349382,-0.864593510471651,-0.29421145622622946,-0.8321666251807838,-0.03788820801633541,-0.6111742297320168,-0.3101292216499667,-0.26654680569862743,-1.0
-0.11657651603152974,-0.8706777241286638,-0.8632430018132282,-0.3847872341754961,-0.8315639429648839,-0.11657651603153019,-0.27731094257113265,-0.462006038864009,-0.4658002841735459,-0.9782063254023432
-0.15102974761491872,-0.870736494448741,-0.8637008756643002,-0.5115833433915624,-0.8349847354342144,-0.15102974761491872,-0.6793095909224588,-0.5078767963761746,-0.3256378372452399,-0.9991908268318965
-0.10298937551082066,-0.8704625536223349,-0.863285437949283,-0.45289448669515076,-0.836177963681417,-0.10298937551082021,-0.7606177868769477,-0.3052514627515138,-0.24653161455874142,-0.999568052538651
-0.1027849740995741,-0.8728535150723914,-0.8654531327484607,-0.6435031810308984,-0.842921501148199,-0.10278497409957366,-0.8092209973306216,-0.5887661814088854,-0.4884054170508426,-0.9998156519595496
-0.0821743360875562,-0.8762053569680985,-0.8699321788002543,-0.8133952275283924,-0.8540956771340495,-0.0821743360875562,-0.8360209129966162,-0.6261161027828201,-0.6083208379636957,-1.0
-0.14142677835804074,-0.8788057086439529,-0.8771950789674732,-1.0000000000000002,-0.8703222307095442,-0.14142677835804074,-0.582103170015111,-0.757107542662026,-0.7320443571799478,-0.999999399322123
-0.18254595110324612,-0.881067888641263,-0.8810704895469077,-0.8061025942421098,-0.877629398658567,-0.18254595110324612,-0.7469907059750001,-0.02519026115726497,0.03397955606461367,-1.0
-0.16173110653356737,-0.8824526880250568,-0.883282790066484,-0.7197821376666191,-0.8806503367089704,-0.16173110653356737,-0.6997501472964361,-0.23846924942628822,-0.2426504785094455,-0.999999399322123
-0.21597756533757329,-0.886221061566669,-0.8862107075291314,-0.7818428835302249,-0.8849989515041133,-0.21597756533757329,-0.5698387842075694,-0.48879162188334135,-0.45628917737683095,-0.5263677164954195
-0.17751463667064593,-0.8880602869247419,-0.8877843839185493,-0.7050666512345114,-0.8860174082253776,-0.17751463667064593,-0.6942993669188123,-0.2615306720933323,-0.1973184163806403,-0.9686016062847244
-0.1559334329489812,-0.8876344416858305,-0.8844710940539622,-0.38449958582793586,-0.8762891192703167,-0.15593343294898077,-0.8314785382562017,0.14556639123602932,0.21140213194313762,0.9730160480705685
-0.13917933710225627,-0.8855415069426189,-0.8806508836711268,-0.32835968469149024,-0.8664110948580639,-0.13917933710225627,-0.8587327000600968,-0.29539071205039746,-0.2541799081887556,-0.999729274480837
-0.15378809497202717,-0.8829398716787973,-0.8717571500688749,-0.04830966152367999,-0.846387015357729,-0.1537880949720276,-0.806041361003909,0.07845480848633563,0.1506692175974505,-0.6363064845939941
-0.15368599169319674,-0.8733024818928357,-0.8493805135665723,0.3770996141987135,-0.7987587728865319,-0.1536859916931963,-0.5761980568609946,0.5661507795139324,0.619144076858949,-0.9999998798644245
-0.17261095133658344,-0.8625378565473903,-0.8288871493529426,0.3990957938522759,-0.7597388620462677,-0.17261095133658344,0.38996138561273486,-0.33090423718444234,-0.3460952972503447,-0.999983181019444
-0.1751904231021526,-0.8555695441443502,-0.8202209215632447,-0.12179543761845757,-0.7502183670871871,-0.1751904231021526,1.0000000000000002,-0.7423223906088146,-0.8007218888684479,-0.999825142670006
-0.21158478610483478,-0.8407324157649945,-0.7964219877239873,0.235613618673002,-0.7083713758502241,-0.21158478610483478,0.11923692540256958,0.45915520588001746,0.65267344279471,0.9999999999999999
-0.18221392059346142,-0.8229040955777989,-0.7724410793329863,0.290094995116156,-0.6699764729610953,-0.18221392059346098,-0.1823756657146962,-0.2610213874449845,-0.14195407155668227,-0.9999966362038888
-0.18655584304037065,-0.7958915284503622,-0.7361949461712445,0.4890496861261089,-0.6082280687153248,-0.18655584304037065,-0.04973882579842548,0.12138794730742553,0.13023048693703243,-0.999949783329483
-0.2608001253298262,-0.7558890864690468,-0.6826149412400299,0.6679282653435088,-0.5142156152105204,-0.2608001253298262,-0.3209176187850835,0.1754187934739302,0.2418955531534832,-0.9999979576952183
-0.23904004601662265,-0.6830477728041706,-0.5691742020835271,0.9061202198709504,-0.29787434805675317,-0.23904004601662265,-0.23234161458207203,0.8824256987660326,0.9523061834316734,-0.6605001676491955
-0.23574546159206866,-0.6219188051675696,-0.4927476846434139,0.46657193167633837,-0.18268846279009143,-0.23574546159206822,-0.23415851249508268,-0.6124971705602473,-0.5908335541900056,-0.9883809676896571
-0.2640947097543802,-0.5668547530046071,-0.4394500919541646,0.24455176071396334,-0.12848200098807017,-0.26409470975437976,0.2950261087562982,-0.5384954401026413,-0.5444015368664126,-0.9999796970877577
-0.2761495216782892,-0.4834479318410758,-0.33655204087597856,0.5058000852814404,0.02974076349480803,-0.2761495216782892,-0.4976152944146135,0.40923921835242516,0.4550998196767816,-0.9995229416300884
-0.3006932793147232,-0.3802486390375187,-0.20376987554217596,0.6335719506478128,0.23898061678234694,-0.3006932793147232,-0.3985918889556632,0.03661434281614229,-0.008324482555780943,-0.999908937233847
-0.2608767027889489,-0.263423587689668,-0.06094493662991263,0.6968537976409723,0.4511061502344551,-0.2608767027889489,0.07108787444820419,-0.16498562519134957,-0.14732087904844607,-0.5010819409920484
-0.2136280208029584,-0.1683898484683991,0.025561643830963154,0.2769573248640316,0.5207829792270098,-0.2136280208029584,-0.16238926884002747,-0.6288854691198122,-0.6350907698776436,-0.9999714077330548
-0.11721505123139186,-0.08203005554618525,0.09814332154648042,0.25226167370917585,0.5544003860272311,-0.11721505123139186,-0.5507608796087019,-0.3953893739770357,-0.38834139617868707,-0.9999649204119834
-0.15299640485391963,0.010435764417315863,0.1741567094596932,0.3027980898613487,0.5933025970134536,-0.15299640485391963,-0.5866454581169337,-0.2708540249655519,-0.2763907488895784,-1.0
-0.12737997822900882,0.09400219611524285,0.21343747857321915,0.03015127347356339,0.5490090312983504,-0.12737997822900882,-0.6706790875795304,-0.5779074160223804,-0.5301990381804006,-0.999999759728849
-0.111340800187683,0.1780349405287034,0.26468613231802207,0.10944148893488759,0.5358949880587685,-0.111340800187683,-0.712923025379779,-0.22842745632939757,-0.1835074199520899,-0.9992886772580594
-0.13343291001067126,0.26156604737123446,0.31147020561172245,0.12028689002193627,0.5148905520271541,-0.1334329100106708,-0.6034522186648897,-0.35763030374303517,-0.3224435825686865,-0.9999375295007922
-0.1264349383390697,0.34502618291686904,0.3673394993640511,0.19022285825397134,0.5162927972610358,-0.1264349383390697,-0.6833977195249726,-0.2564943505929773,-0.23995884647784163,-1.0
-0.0755596414187405,0.4236000252514578,0.42831615887234986,0.24478964964133132,0.5291800561076216,-0.0755596414187405,-0.38087672277049744,-0.2846140255820696,-0.2303806509799548,0.736900807299053
-0.027059414852733887,0.5224628341757755,0.5880705217923752,0.5606346464958976,0.757393955303497,-0.027059414852733887,-0.6933908746430111,0.36474802228308423,0.43820709972682315,-1.0
-0.027851104970841423,0.6373943856192228,0.7362386053982073,0.5806164293578941,0.9390150611002317,-0.02785110497084098,-0.19691119557314907,-0.3294854060140898,-0.3313739533802843,-1.0
0.004303633717347655,0.7447773078322784,0.8368660058770625,0.3260307873167019,1.0,0.004303633717347655,-0.6497842850676524,-0.5068422019501274,-0.4907361810607046,-0.9999980778307935
0.009385999789363275,0.8040487435920813,0.8861602784292673,0.024227467231650923,0.9436036535273344,0.009385999789363275,-0.30411085823712725,-0.569242113229378,-0.6590358222120636,-0.9999955549837103
0.017635321187395192,0.8305050848261013,0.9079469672898222,-0.12441305780593481,0.8330455369171175,0.017635321187395192,-0.062457457743867684,-0.496509173656918,-0.45458221357153916,-1.0
0.18200990888938628,0.8761196223996655,0.9922550815366709,0.10947980582407135,0.8703031565211283,0.18200990888938584,-0.4980695405525142,0.027712318207662845,0.09554115592770368,-1.0
0.37767077284875095,0.9074734884691493,1.0,-0.27584287706661703,0.7368207423276032,0.37767077284875095,0.08516924480734844,-0.7022355350760403,-0.6781869822687925,-0.9999998798644245
0.32919587724886634,0.9219782272881267,0.9711836619451522,-0.4491515194627287,0.5362879415967472,0.3291958772488659,-0.24233476970011036,-0.5957066921974994,-0.5434729132327303,-1.0
0.5540744518013581,0.9161943155905752,0.9194162013621914,-0.5694576196421697,0.30462409882715247,0.5540744518013581,-0.12786742874549795,-0.5663193316302658,-0.5241168082446815,-1.0
0.46828587398214605,0.9589441935439464,0.9434070757216733,-0.300115497174158,0.26052562959590264,0.46828587398214605,-0.4630933676814919,0.17330406060058856,0.22034816526583023,-1.0
0.6088571476728104,0.9825695847321059,0.9437915304821851,-0.39290522738822453,0.1685410625919197,0.6088571476728104,-0.25687029955856344,-0.49943015009806696,-0.4829947725168034,-1.0
0.7543578273708302,1.0,0.934309370393229,-0.4376566809946769,0.06326695088161283,0.7543578273708302,0.004315251671464182,-0.4401802546431973,-0.37897708730024604,-1.0
0.8407079732236102,0.9914734623397039,0.8903639310681031,-0.5945086859731366,-0.10792491296862017,0.8407079732236102,-0.2564161400592546,-0.6177268354654469,-0.519997701765069,-0.999999399322123
0.6091381265431797,0.9607426133005785,0.8211643071827035,-0.7193289135320904,-0.3187137317341966,0.6091381265431797,-0.4971610482767129,-0.6213913438428706,-0.6309579815428412,-1.0
0.4141415184569701,0.8412009541435037,0.6934311556967814,-0.9508150306889764,-0.6383197774126763,0.4141415184569701,-0.4476493455472377,-1.0,-1.0,-0.9999915905097221
0.39802595781010686,0.7408255291409607,0.6301384567479067,-0.7372368889362015,-0.7875061463582199,0.39802595781010686,-0.5507608796087019,0.31331545888777856,0.49351753738751014,-1.0
0.5471275317691724,0.6702287348833313,0.6060667691963986,-0.611513550690054,-0.8378595002292164,0.5471275317691724,-0.49171018126049704,-0.05792794624936326,-0.00452510233353054,-0.9999926717299006
0.4675454303570392,0.6197536015849543,0.586862641352168,-0.6047210353521579,-0.8739397045695549,0.4675454303570392,-0.5825573295144196,-0.36192074935937524,-0.32018510312870035,-1.0
0.5472043040818808,0.5591365393042023,0.5293374786478511,-0.7583738831331301,-0.9915182805606335,0.5472043040818808,-0.7151942127499864,-0.7294788007361931,-0.6487165300077502,-0.9999985583730953
0.6358786635031537,0.4843390954627693,0.517019483961934,-0.5974749251242475,-1.0,0.6358786635031537,-0.6166250101096407,0.03301050236435121,0.11467467016826483,-0.9999788561387297
1.0,0.6158789374039539,0.8939621167978291,0.2126477302823906,-0.12129002947513357,1.0,-0.7647059154794617,0.20335315244420593,0.22917664933058057,-0.9999420946526574
